UPA,USO_DE_SU,Reclass,ABANDONED,CONSERVATION,FARMING,CATTLE,FORESTRY,LODGING,AGUA,ENERGIA_EL,TELEFONO_F,INTERNET,ALCANTARIL,VIAS_DE_AC,RIEGO,RELIEVE
635,AGRICOLA PECUARIO SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,ONDULADO
636,PECUARIO,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
636,AGRICOLA PECUARIO HABITACIONAL SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,PLANO
637,SIN APROVECHAMIENTO,CONSERVACION,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,PLANO
637,PECUARIO SIN APROVECHAMIENTO,PECUARIO,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
638,AGRICOLA FORESTAL SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,SENDERO,NO TIENE,PLANO
639,SIN APROVECHAMIENTO,CONSERVACION,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
640,AGRICOLA PECUARIO SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,PLANO
640,PECUARIO HABITACIONAL SIN APROVECHAMIENTO,PECUARIO,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,SIN INFORMACION,LASTRADA,NO TIENE,PLANO
641,PECUARIO HABITACIONAL,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,SIN INFORMACION,LASTRADA,NO TIENE,PLANO
641,AGRICOLA PECUARIO HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,SIN INFORMACION,DE VERANO,NO TIENE,ONDULADO
642,AGRICOLA PECUARIO HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,SIN INFORMACION,LASTRADA,NO TIENE,PLANO
642,PECUARIO,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
642,AGRICOLA,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
642,PECUARIO,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,PLANO
642,AGRICOLA PECUARIO,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
642,AGRICOLA PECUARIO FORESTAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,PLANO
642,AGRICOLA PECUARIO HABITACIONAL SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,PLANO
643,PECUARIO,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,SENDERO,NO TIENE,PLANO
644,AGRICOLA PECUARIO SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,ONDULADO
644,AGRICOLA PECUARIO SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,SIN INFORMACION,LASTRADA,NO TIENE,ONDULADO
645,PECUARIO FORESTAL HABITACIONAL SIN APROVECHAMIENTO,PECUARIO,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,ONDULADO
646,PECUARIO,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,PLANO
647,PECUARIO,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,PLANO
648,AGRICOLA PECUARIO HABITACIONAL SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,SIN INFORMACION,LASTRADA,NO TIENE,ONDULADO
648,AGRICOLA PECUARIO,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,SENDERO,NO TIENE,PLANO
649,AGRICOLA HABITACIONAL SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
650,AGRICOLA PECUARIO HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,SIN INFORMACION,LASTRADA,NO TIENE,PLANO
650,PECUARIO SIN APROVECHAMIENTO,PECUARIO,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
651,AGRICOLA HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
652,AGRICOLA PECUARIO HABITACIONAL SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,PLANO
653,SIN APROVECHAMIENTO,CONSERVACION,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
653,AGRICOLA HABITACIONAL SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,PLANO
653,PECUARIO SIN APROVECHAMIENTO,PECUARIO,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,CAMINO DE HERRADURA,NO TIENE,ONDULADO
654,AGRICOLA PECUARIO HABITACIONAL SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,SIN INFORMACION,LASTRADA,NO TIENE,ONDULADO
655,AGRICOLA PECUARIO FORESTAL HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,TELEFONO FIJO PUBLICO,NO TIENE,SIN INFORMACION,LASTRADA,NO TIENE,PLANO
656,AGRICOLA PECUARIO HABITACIONAL SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,SIN INFORMACION,LASTRADA,NO TIENE,PLANO
656,PECUARIO SIN APROVECHAMIENTO,PECUARIO,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,PLANO
657,AGRICOLA FORESTAL SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,PLANO
658,PECUARIO SIN APROVECHAMIENTO,PECUARIO,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
659,AGRICOLA,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
660,AGRICOLA SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
660,AGRICOLA PECUARIO HABITACIONAL INFRAESTRUCTURA ESPECIAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,TELEFONO FIJO PUBLICO,NO TIENE,SIN INFORMACION,LASTRADA,NO TIENE,PLANO
660,PECUARIO FORESTAL,PECUARIO,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,ONDULADO
660,SIN APROVECHAMIENTO,CONSERVACION,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
660,PECUARIO FORESTAL,PECUARIO,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,ONDULADO
660,PECUARIO SIN APROVECHAMIENTO,PECUARIO,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,TELEFONO FIJO PUBLICO,NO TIENE,SIN INFORMACION,LASTRADA,NO TIENE,PLANO
660,PECUARIO FORESTAL SIN APROVECHAMIENTO,PECUARIO,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
660,PECUARIO SIN APROVECHAMIENTO,PECUARIO,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
660,SIN APROVECHAMIENTO,CONSERVACION,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
660,AGRICOLA SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,SENDERO,NO TIENE,ONDULADO
662,PECUARIO SIN APROVECHAMIENTO,PECUARIO,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
662,SIN APROVECHAMIENTO,CONSERVACION,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
663,AGRICOLA HABITACIONAL SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,SIN INFORMACION,LASTRADA,NO TIENE,PLANO
663,SIN APROVECHAMIENTO,CONSERVACION,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,SENDERO,NO TIENE,ONDULADO
664,AGRICOLA HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,SIN INFORMACION,LASTRADA,NO TIENE,PLANO
665,HABITACIONAL SIN APROVECHAMIENTO,HABITACIONAL,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
665,AGRICOLA SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
665,SIN APROVECHAMIENTO,CONSERVACION,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,PLANO
666,FORESTAL SIN APROVECHAMIENTO,FORESTAL,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,CAMINO DE HERRADURA,NO TIENE,ONDULADO
666,FORESTAL SIN APROVECHAMIENTO,FORESTAL,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,SENDERO,NO TIENE,ONDULADO
666,SIN APROVECHAMIENTO,CONSERVACION,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,ONDULADO
666,AGRICOLA SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,ONDULADO
666,AGRICOLA HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,PLANO
666,AGRICOLA,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,ONDULADO
667,AGRICOLA PECUARIO HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
668,PECUARIO FORESTAL SIN APROVECHAMIENTO,PECUARIO,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,PLANO
668,SIN APROVECHAMIENTO,CONSERVACION,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,PLANO
669,PECUARIO FORESTAL HABITACIONAL SIN APROVECHAMIENTO,PECUARIO,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,SIN INFORMACION,LASTRADA,NO TIENE,PLANO
669,PECUARIO FORESTAL,PECUARIO,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,COLINADO
670,PECUARIO FORESTAL,PECUARIO,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
670,PECUARIO,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,SENDERO,NO TIENE,PLANO
670,PECUARIO HABITACIONAL SIN APROVECHAMIENTO,PECUARIO,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,SIN INFORMACION,LASTRADA,NO TIENE,PLANO
670,SIN APROVECHAMIENTO,CONSERVACION,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
670,AGRICOLA HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
671,PECUARIO SIN APROVECHAMIENTO,PECUARIO,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,SENDERO,NO TIENE,PLANO
671,PECUARIO SIN APROVECHAMIENTO,PECUARIO,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
672,AGRICOLA,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
672,AGRICOLA PECUARIO HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,SIN INFORMACION,LASTRADA,NO TIENE,ONDULADO
672,PECUARIO FORESTAL SIN APROVECHAMIENTO,PECUARIO,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,SENDERO,NO TIENE,ONDULADO
672,AGRICOLA PECUARIO,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PRIVADA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
672,AGRICOLA PECUARIO FORESTAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,SENDERO,NO TIENE,PLANO
672,SIN APROVECHAMIENTO,CONSERVACION,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,SENDERO,NO TIENE,PLANO
672,SIN APROVECHAMIENTO,CONSERVACION,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NO TIENE,NO TIENE,SIN INFORMACION,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
673,AGRICOLA SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,SENDERO,NO TIENE,PLANO
673,AGRICOLA PECUARIO SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
674,SIN APROVECHAMIENTO,CONSERVACION,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
674,AGRICOLA PECUARIO HABITACIONAL SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,TEELFONO FIJO PRIVADO,NO TIENE,SIN INFORMACION,LASTRADA,NO TIENE,PLANO
675,AGRICOLA FORESTAL SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
676,AGRICOLA HABITACIONAL SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
677,AGRICOLA SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,TEELFONO FIJO PRIVADO,SIN INFORMACION,SIN INFORMACION,LASTRADA,NO TIENE,PLANO
679,PECUARIO FORESTAL HABITACIONAL SIN APROVECHAMIENTO,PECUARIO,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,COLINADO
679,AGRICOLA PECUARIO FORESTAL HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,SIN INFORMACION,LASTRADA,NO TIENE,PLANO
680,PECUARIO HABITACIONAL,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,ONDULADO
680,AGRICOLA PECUARIO HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,SIN INFORMACION,DE VERANO,NO TIENE,PLANO
681,AGRICOLA HABITACIONAL SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,DE VERANO,NO TIENE,PLANO
682,AGRICOLA HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
682,PECUARIO,PECUARIO,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,ONDULADO
683,FORESTAL HABITACIONAL SIN APROVECHAMIENTO,FORESTAL,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,SIN INFORMACION,LASTRADA,NO TIENE,ONDULADO
683,AGRICOLA,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
684,PECUARIO FORESTAL HABITACIONAL,PECUARIO,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,SIN INFORMACION,LASTRADA,NO TIENE,PLANO
685,FORESTAL HABITACIONAL SIN APROVECHAMIENTO,FORESTAL,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,TEELFONO FIJO PRIVADO,SIN INFORMACION,NO TIENE,LASTRADA,NO TIENE,PLANO
686,AGRICOLA HABITACIONAL SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
687,AGRICOLA HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,LASTRADA,NO TIENE,PLANO
687,AGRICOLA PECUARIO,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,NO TIENE,LASTRADA,NO TIENE,PLANO
688,SIN APROVECHAMIENTO,CONSERVACION,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NO TIENE,NO TIENE,SIN INFORMACION,NO TIENE,NO TIENE,DE VERANO,NO TIENE,PLANO
688,PECUARIO HABITACIONAL SIN APROVECHAMIENTO,PECUARIO,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA SOLAR PRIVADA,NO TIENE,NO TIENE,SIN INFORMACION,DE VERANO,NO TIENE,PLANO
690,AGRICOLA PECUARIO HABITACIONAL,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,SIN INFORMACION,LASTRADA,NO TIENE,PLANO
691,AGRICOLA FORESTAL HABITACIONAL SIN APROVECHAMIENTO,AGRICOLA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,NO TIENE,NO TIENE,NO TIENE,NO TIENE,SIN INFORMACION,LASTRADA,NO TIENE,PLANO
692,AGRICOLA PECUARIO,AGRICOLA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NO TIENE,ENERGIA ELECTRICA PUBLICA,NO TIENE,NO TIENE,SIN INFORMACION,LASTRADA,NO TIENE,PLANO
